Borrower_ID,Client_Name,Age,Gender,Employment_Type,Monthly_Income,Num_Dependents,Loan_ID,Loan_Amount,Loan_Tenure,Interest_Rate,Loan_Type,Collateral_Value,Outstanding_Loan_Amount,Monthly_EMI,Payment_History,Num_Missed_Payments,Days_Past_Due,Recovery_Status,Collection_Attempts,Collection_Method,Legal_Action_Taken
BRW_1573,Robert Jones,39,Male,Self-Employed,60142,1,LN_1573,1231264,24,19.56,Home,1751060.1175629485,611210.8788282971,62401.82935824084,Missed,3,97,Partially Recovered,3,Calls,No
BRW_1574,Mark King,43,Female,Salaried,32671,4,LN_1574,426919,72,9.83,Home,476851.9479745182,332715.7105065051,7872.482269023867,On-Time,0,0,Pending,4,None,No
BRW_1575,Mark Smith,51,Female,Self-Employed,176367,3,LN_1575,351458,36,10.75,Home,501060.4349979638,203774.29569999673,11464.719257305569,On-Time,0,0,Partially Recovered,3,Emails,No
BRW_1576,Ashley Williams,35,Female,Salaried,188379,4,LN_1576,346580,72,19.22,Home,470954.4950459031,109878.4160262967,8145.619120274529,On-Time,0,0,Fully Recovered,4,Settlement Offer,No
BRW_1577,William Wilson,57,Male,Self-Employed,194315,1,LN_1577,1543626,36,11.54,Business,0.0,1041708.7979899702,50931.991438941535,Missed,3,106,Pending,0,Calls,Yes
BRW_1578,Rebecca Smith,37,Male,Salaried,76289,1,LN_1578,642001,48,10.76,Auto,892506.2273370862,314962.0886036924,16518.12473965611,On-Time,0,0,Pending,4,None,No
BRW_1579,Steven Garcia,36,Male,Self-Employed,34333,0,LN_1579,280121,12,5.86,Personal,0.0,75973.04934968444,24090.992734105497,On-Time,0,0,Fully Recovered,2,None,Yes
BRW_1580,Sharon Williams,59,Female,Self-Employed,128152,1,LN_1580,1274641,12,6.61,Home,1286941.090510099,625915.9037079811,110061.50296293871,On-Time,0,0,Fully Recovered,4,Settlement Offer,No
BRW_1581,Daniel Anderson,26,Male,Salaried,120733,3,LN_1581,1046801,36,19.63,Personal,0.0,227964.80639647998,38705.80927180849,Delayed,3,115,Partially Recovered,4,None,No
BRW_1582,Emma Hernandez,39,Male,Salaried,94336,3,LN_1582,1991033,24,11.39,Auto,2059287.5494483,1073291.3732407682,93158.66599693468,On-Time,0,0,Partially Recovered,4,Calls,No
BRW_1583,Matthew Davis,28,Male,Salaried,50576,1,LN_1583,553892,24,16.49,Business,0.0,497120.0517489033,27250.134864616026,Delayed,5,178,Partially Recovered,4,Settlement Offer,No
BRW_1584,William Lewis,62,Female,Self-Employed,209050,4,LN_1584,484761,12,15.42,Business,0.0,320899.5026478721,43849.84014028116,Delayed,3,94,Fully Recovered,1,Calls,No
BRW_1585,Matthew Anderson,54,Male,Self-Employed,112433,1,LN_1585,1055602,12,10.41,Business,0.0,567613.9743863557,93005.59709884191,Delayed,3,96,Fully Recovered,3,None,Yes
BRW_1586,Matthew Lewis,41,Male,Self-Employed,207866,4,LN_1586,1881977,24,9.28,Home,2102461.6824087133,1286087.2358036845,86219.6117773632,Delayed,1,41,Partially Recovered,2,Settlement Offer,No
BRW_1587,John Hall,31,Female,Self-Employed,161254,4,LN_1587,1490655,24,19.01,Home,1784886.5213833717,543517.3152432573,75149.09984824389,On-Time,0,0,Partially Recovered,0,Emails,No
BRW_1588,Sarah Lewis,54,Female,Salaried,181838,3,LN_1588,1771808,36,8.5,Auto,2175461.2395636933,684447.0882877096,55931.61534735841,On-Time,0,0,Fully Recovered,2,Emails,Yes
BRW_1589,Daniel Hall,28,Female,Salaried,204262,2,LN_1589,1317593,60,13.59,Personal,0.0,1111056.9519441999,30378.738639499385,On-Time,0,0,Fully Recovered,4,None,No
BRW_1590,Sharon Rodriguez,56,Male,Salaried,192574,2,LN_1590,870558,60,15.8,Home,1247510.2237357304,341235.68177107023,21077.87938683457,Delayed,1,44,Pending,4,Emails,No
BRW_1591,Kathleen Hall,57,Female,Salaried,223696,0,LN_1591,533747,36,11.04,Auto,660134.6971144626,320691.6232189797,17484.30430300009,On-Time,0,0,Fully Recovered,2,Calls,No
BRW_1592,Robert Hernandez,56,Male,Salaried,212470,4,LN_1592,1383517,60,11.74,Auto,1391756.4946192075,255898.56716416148,30594.104900827737,On-Time,0,0,Fully Recovered,2,None,No
BRW_1593,James Johnson,37,Female,Self-Employed,84245,3,LN_1593,1966918,48,9.38,Business,0.0,1233032.0418934047,49302.51204309664,On-Time,0,0,Fully Recovered,2,Calls,No
BRW_1594,Anthony Anderson,37,Male,Salaried,207261,1,LN_1594,183768,72,16.58,Business,0.0,159743.03652033713,4045.1795067694848,On-Time,0,0,Pending,1,Calls,Yes
BRW_1595,David Thomas,34,Male,Self-Employed,158991,4,LN_1595,1870689,12,15.16,Auto,2644323.2096657627,634164.305744087,168986.50006726634,Delayed,2,83,Pending,3,None,No
BRW_1596,Steven Lewis,24,Female,Salaried,125582,3,LN_1596,1256415,36,16.51,Personal,0.0,834955.4759140458,44488.825540265745,Delayed,5,171,Fully Recovered,1,Settlement Offer,No
BRW_1597,Stephanie Allen,53,Female,Salaried,219257,2,LN_1597,847288,48,9.65,Auto,866623.3130949977,111015.06552650052,21347.27612270774,Delayed,4,146,Pending,3,Emails,No
BRW_1598,Emma Young,39,Male,Salaried,91749,4,LN_1598,540031,72,13.19,Home,573765.5214794559,304107.0017592532,10894.868363514295,On-Time,0,0,Pending,0,None,No
BRW_1599,Sharon Johnson,46,Male,Salaried,91522,4,LN_1599,1294743,60,17.99,Personal,0.0,860805.2652792096,32870.91943681569,On-Time,0,0,Pending,1,Emails,Yes
BRW_1600,James Johnson,23,Female,Salaried,49609,4,LN_1600,458939,12,7.27,Personal,0.0,68999.59526371997,39767.64532338726,Delayed,1,42,Pending,3,Emails,No
BRW_1601,David Walker,64,Female,Salaried,45592,1,LN_1601,393798,12,19.02,Business,0.0,199189.20844965952,36294.83515356238,Delayed,1,44,Fully Recovered,1,None,No
BRW_1602,Sharon Clark,54,Male,Self-Employed,94163,1,LN_1602,82436,72,8.02,Personal,0.0,45749.88158004434,1446.1753841882396,On-Time,0,0,Partially Recovered,3,Settlement Offer,No
BRW_1603,Laura Miller,25,Male,Salaried,120985,3,LN_1603,1520117,12,8.83,Personal,0.0,1002849.0786641579,132816.66955071362,Delayed,1,43,Fully Recovered,0,Calls,No
BRW_1604,Jessica Taylor,53,Male,Business,208585,0,LN_1604,1883164,24,19.6,Home,2042240.667400137,1517335.397713623,95477.56072069937,On-Time,0,0,Fully Recovered,1,Settlement Offer,No
BRW_1605,Steven King,62,Female,Salaried,162167,0,LN_1605,1410651,24,9.01,Personal,0.0,1224100.6157727672,64451.69989899859,On-Time,0,0,Pending,2,None,No
BRW_1606,Mark Martin,61,Male,Self-Employed,33366,2,LN_1606,1469679,36,6.62,Home,1800991.3415629573,475964.2865845918,45124.51209077948,On-Time,0,0,Partially Recovered,3,Settlement Offer,No
BRW_1607,Charles Clark,37,Male,Salaried,219999,2,LN_1607,1395900,48,17.29,Home,1737703.5000379356,629155.5120075679,40488.493411383744,Delayed,3,118,Partially Recovered,1,Settlement Offer,No
BRW_1608,Laura Miller,42,Male,Salaried,219752,1,LN_1608,1744007,12,19.25,Business,0.0,1526744.548594868,160929.87549310358,Delayed,2,76,Partially Recovered,3,Settlement Offer,No
BRW_1609,James Lee,54,Male,Salaried,147905,3,LN_1609,1289737,60,15.2,Business,0.0,806028.0015466362,30818.31904949412,On-Time,0,0,Pending,3,Emails,Yes
BRW_1610,Daniel Harris,64,Male,Salaried,88195,1,LN_1610,396716,36,12.45,Home,501188.0105962105,169723.38740256478,13262.076431069438,On-Time,0,0,Fully Recovered,2,Calls,No
BRW_1611,Matthew Johnson,29,Male,Salaried,164237,4,LN_1611,1821548,12,11.17,Business,0.0,224701.5141196388,161135.9117882871,On-Time,0,0,Partially Recovered,4,Settlement Offer,No
BRW_1612,Steven Lee,38,Male,Business,101958,3,LN_1612,267451,12,11.13,Business,0.0,110039.14662246109,23653.983888154948,Missed,1,43,Partially Recovered,4,Emails,No
BRW_1613,Jessica Anderson,53,Female,Salaried,103766,1,LN_1613,626569,48,18.61,Auto,743625.7314551078,352897.1965723488,18605.78492331495,On-Time,0,0,Partially Recovered,2,Calls,No
BRW_1614,Joseph King,43,Female,Salaried,211368,3,LN_1614,747210,12,9.59,Auto,1084894.061560314,593365.9099782223,65549.23205161438,On-Time,0,0,Partially Recovered,2,Calls,Yes
BRW_1615,Daniel Brown,62,Female,Salaried,122679,2,LN_1615,1192510,48,13.36,Auto,1348210.6228814137,284891.52212950785,32205.542198196494,On-Time,0,0,Partially Recovered,2,Emails,No
BRW_1616,Matthew Walker,55,Female,Salaried,237660,1,LN_1616,198776,48,12.37,Business,0.0,138230.12400357483,5270.718170965452,Missed,3,112,Pending,2,Emails,No
BRW_1617,Amanda Robinson,26,Female,Self-Employed,68677,1,LN_1617,1483979,48,7.11,Business,0.0,459046.7729044643,35611.50733474481,On-Time,0,0,Partially Recovered,3,Settlement Offer,No
BRW_1618,Melissa Young,23,Female,Business,223003,0,LN_1618,387390,48,18.5,Home,472202.37775325665,317281.94245173497,11481.044871663444,On-Time,0,0,Fully Recovered,3,Emails,No
BRW_1619,Michael Moore,31,Male,Salaried,163656,2,LN_1619,577478,48,16.37,Personal,0.0,230355.76391673612,16475.52521927243,Delayed,3,119,Partially Recovered,0,Calls,Yes
BRW_1620,Charles Clark,31,Female,Salaried,238827,0,LN_1620,204981,72,6.72,Personal,0.0,39205.90188349073,3467.2275959417098,Missed,4,121,Partially Recovered,0,Emails,Yes
BRW_1621,William White,21,Male,Salaried,216462,0,LN_1621,517502,36,9.69,Auto,564790.4647853234,154914.88801198092,16623.116368247058,On-Time,0,0,Partially Recovered,3,Calls,No
BRW_1622,Sharon Thomas,56,Male,Salaried,58100,0,LN_1622,814186,24,10.26,Business,0.0,400919.0657146445,37668.33257562318,On-Time,0,0,Partially Recovered,4,Emails,No
BRW_1623,Sarah Miller,53,Male,Salaried,125263,2,LN_1623,106461,72,14.27,Home,144374.5034208827,49119.22568111444,2209.1289945958642,On-Time,0,0,Fully Recovered,1,Calls,No
BRW_1624,Ashley Johnson,48,Male,Self-Employed,233567,1,LN_1624,1773858,72,7.65,Home,1793808.3654406478,515535.0938794728,30799.210385821378,Delayed,3,95,Partially Recovered,3,None,No
BRW_1625,Jane Allen,33,Female,Salaried,160934,4,LN_1625,990603,72,9.83,Personal,0.0,645877.3846686113,18266.94186284014,On-Time,0,0,Pending,3,Calls,No
BRW_1626,Daniel Anderson,22,Female,Salaried,242363,2,LN_1626,1102237,60,9.84,Home,1232849.8390254802,965742.694045507,23332.59793752519,On-Time,0,0,Fully Recovered,2,Settlement Offer,No
BRW_1627,William Taylor,53,Male,Self-Employed,91469,2,LN_1627,921716,72,16.73,Personal,0.0,622082.4100502131,20365.999361081103,Delayed,2,67,Partially Recovered,2,None,No
BRW_1628,Jane Garcia,27,Male,Salaried,60418,0,LN_1628,230641,36,16.83,Auto,293033.0962053284,39094.63798765456,8203.480297015176,On-Time,0,0,Pending,1,Settlement Offer,No
BRW_1629,Cynthia Hall,55,Female,Salaried,119246,3,LN_1629,225613,12,17.11,Personal,0.0,156191.44967848083,20588.757123631043,On-Time,0,0,Pending,3,Emails,No
BRW_1630,Emma Lee,48,Female,Business,203268,0,LN_1630,1809910,48,11.54,Business,0.0,1588432.7697409051,47254.1180393031,Delayed,5,172,Pending,0,Emails,No
BRW_1631,David King,60,Female,Salaried,83601,1,LN_1631,1824110,48,6.46,Personal,0.0,1487609.7856920464,43225.0383963616,On-Time,0,0,Partially Recovered,0,Settlement Offer,No
BRW_1632,Amanda King,63,Female,Self-Employed,51105,3,LN_1632,1736876,72,18.21,Business,0.0,843338.6235446428,39820.77749417979,Delayed,2,73,Pending,0,Emails,No
BRW_1633,Stephanie Jones,49,Male,Self-Employed,231502,1,LN_1633,266453,24,12.58,Home,342411.6374705119,40639.83587230487,12615.159988826326,On-Time,0,0,Fully Recovered,0,Emails,No
BRW_1634,William Hall,55,Female,Salaried,30641,3,LN_1634,1297298,72,17.28,Auto,1572066.019689459,245776.20335728631,29062.922409899835,On-Time,0,0,Fully Recovered,2,Emails,No
BRW_1635,Thomas Hall,36,Female,Salaried,63891,1,LN_1635,1109561,36,11.26,Personal,0.0,389197.3894590498,36462.37239396169,Delayed,2,78,Partially Recovered,0,Calls,No
BRW_1636,Rebecca Davis,64,Male,Business,41327,4,LN_1636,1760599,36,10.94,Home,1845381.0262135263,281302.3554950653,57589.74017165565,Delayed,1,50,Pending,3,Settlement Offer,Yes
BRW_1637,Sharon Lewis,35,Female,Salaried,64696,0,LN_1637,724889,12,16.26,Auto,925615.788828981,317163.32555368554,65859.02221652465,On-Time,0,0,Partially Recovered,3,Emails,No
BRW_1638,Robert Young,36,Female,Self-Employed,176257,3,LN_1638,1633754,72,8.12,Home,2274179.6212079427,176870.5613155381,28740.82327859992,On-Time,0,0,Fully Recovered,0,Settlement Offer,Yes
BRW_1639,Jane Johnson,55,Male,Salaried,65146,1,LN_1639,1366276,72,18.71,Auto,2005493.2884022836,550240.5204186764,31712.61848277604,On-Time,0,0,Fully Recovered,0,Calls,No
BRW_1640,Laura Brown,22,Female,Salaried,103650,1,LN_1640,1432350,48,16.55,Home,1996135.8530331857,1258715.5510578256,40997.802603280754,On-Time,0,0,Fully Recovered,1,Calls,No
BRW_1641,Robert Young,59,Male,Salaried,69814,0,LN_1641,1086558,48,15.85,Personal,0.0,589905.8989964353,30709.950270666577,On-Time,0,0,Pending,4,Settlement Offer,No
BRW_1642,Thomas Williams,41,Male,Self-Employed,160851,0,LN_1642,1040627,12,9.96,Home,1491150.5286439764,226806.99078490832,91468.28765494235,On-Time,0,0,Fully Recovered,4,Calls,No
BRW_1643,James Walker,35,Male,Salaried,136259,3,LN_1643,1817778,24,12.39,Personal,0.0,460912.89985397627,85900.56467344206,On-Time,0,0,Partially Recovered,1,Emails,No
BRW_1644,Charles Wilson,31,Female,Business,229067,2,LN_1644,1059358,12,7.01,Business,0.0,502185.9077649502,91667.6844058357,Delayed,4,124,Fully Recovered,0,Calls,Yes
BRW_1645,Mark Wilson,45,Male,Self-Employed,185577,0,LN_1645,1141838,72,16.34,Home,1579557.1512947169,1011166.0647751692,24982.806424990093,On-Time,0,0,Pending,0,None,No
BRW_1646,Ashley Robinson,26,Female,Salaried,98674,0,LN_1646,1069110,36,11.41,Personal,0.0,766904.3725509739,35209.23426747476,On-Time,0,0,Pending,4,Calls,Yes
BRW_1647,Melissa Miller,64,Female,Self-Employed,110840,4,LN_1647,1210511,48,14.39,Auto,1612830.8424889331,306264.48810043983,33316.306846965796,On-Time,0,0,Partially Recovered,1,Settlement Offer,No
BRW_1648,Kathleen Lee,61,Male,Self-Employed,183798,2,LN_1648,298657,60,6.2,Auto,433517.0260366767,191095.11979106066,5801.6916269936055,On-Time,0,0,Pending,2,None,No
BRW_1649,Donald Lewis,62,Female,Salaried,236038,2,LN_1649,782656,72,14.62,Business,0.0,88237.23565708667,16388.186383539745,Delayed,5,171,Partially Recovered,4,Emails,No
BRW_1650,Jessica Lewis,57,Female,Salaried,103166,1,LN_1650,1708084,60,12.69,Personal,0.0,369461.63151395804,38593.63887396839,On-Time,0,0,Pending,2,None,No
BRW_1651,Emma Young,43,Male,Self-Employed,159366,3,LN_1651,623721,48,8.4,Auto,923397.6239589535,544802.1342753011,15344.234188525337,Delayed,2,79,Partially Recovered,1,Emails,No
BRW_1652,Cynthia Lee,23,Female,Business,152876,3,LN_1652,1660985,72,8.47,Auto,1854613.3336060261,903130.6972617712,29505.105138734863,Delayed,5,173,Fully Recovered,3,Calls,No
BRW_1653,Amanda Young,24,Female,Salaried,230230,4,LN_1653,505942,72,17.37,Auto,539692.2665766599,192016.34474208168,11359.962036834115,On-Time,0,0,Partially Recovered,0,Settlement Offer,No
BRW_1654,Steven Moore,28,Female,Salaried,186160,1,LN_1654,1738891,60,9.44,Personal,0.0,794609.4896902629,36468.98178011899,Delayed,5,173,Pending,3,Calls,No
BRW_1655,Rebecca Brown,64,Male,Business,157702,1,LN_1655,358700,12,8.72,Business,0.0,68973.49562697882,31322.28875651317,On-Time,0,0,Partially Recovered,2,Settlement Offer,No
BRW_1656,Sarah King,56,Male,Salaried,241357,0,LN_1656,1935526,12,14.51,Personal,0.0,272774.1209784371,174250.09860190056,On-Time,0,0,Pending,4,None,Yes
BRW_1657,Laura White,53,Male,Salaried,226939,2,LN_1657,1473059,24,14.36,Business,0.0,801191.1029453967,70976.58947506837,On-Time,0,0,Pending,2,None,No
BRW_1658,Mark Lewis,42,Male,Self-Employed,83773,4,LN_1658,814909,60,8.24,Auto,1103921.2337642177,541478.5104391957,16617.175523907703,Delayed,3,104,Pending,3,Settlement Offer,Yes
BRW_1659,Melissa Walker,34,Male,Business,98165,1,LN_1659,1831574,72,18.13,Business,0.0,611240.1080628025,41908.87313808127,Delayed,4,144,Partially Recovered,4,Settlement Offer,No
BRW_1660,Thomas Moore,39,Male,Self-Employed,80050,1,LN_1660,864849,60,11.22,Auto,1277762.328997027,537629.382033351,18898.939614671675,Delayed,2,85,Pending,3,Emails,No
BRW_1661,David Thompson,55,Female,Salaried,74903,1,LN_1661,701743,12,6.68,Personal,0.0,213709.5400228468,60616.06636699835,On-Time,0,0,Pending,1,Emails,No
BRW_1662,Ashley Brown,33,Female,Business,104660,0,LN_1662,1792410,60,6.09,Home,2212902.5499773007,525002.2844367202,34727.366660593376,On-Time,0,0,Fully Recovered,4,Emails,Yes
BRW_1663,Amanda Martinez,34,Female,Self-Employed,65523,4,LN_1663,844529,12,9.21,Personal,0.0,112873.56606481946,73937.57651352955,On-Time,0,0,Fully Recovered,1,None,No
BRW_1664,Sarah Hernandez,59,Female,Salaried,131728,0,LN_1664,1778133,72,6.23,Home,1795101.8396232189,1521641.4672709047,29662.234945309272,On-Time,0,0,Pending,1,Emails,Yes
BRW_1665,Anthony Harris,44,Male,Self-Employed,94390,4,LN_1665,539517,60,6.49,Business,0.0,114951.93336485785,10553.742684022018,On-Time,0,0,Fully Recovered,2,Settlement Offer,No
BRW_1666,Anthony Martinez,37,Male,Salaried,109291,4,LN_1666,499821,12,19.07,Personal,0.0,181685.7256525558,46078.49273870902,Delayed,4,144,Fully Recovered,4,Calls,No
BRW_1667,Stephanie Walker,56,Female,Salaried,242025,0,LN_1667,1886883,12,19.66,Personal,0.0,944752.3223977922,174483.5806318081,On-Time,0,0,Pending,3,Calls,No
BRW_1668,Michelle Lee,31,Male,Salaried,103739,3,LN_1668,331391,24,17.25,Business,0.0,42857.536985097555,16424.55721515728,Delayed,5,161,Pending,3,Emails,No
BRW_1669,Emily Thomas,55,Female,Salaried,86012,1,LN_1669,1063355,48,15.83,Auto,1349371.6197253752,545464.3645947312,30043.277695651173,Delayed,1,59,Fully Recovered,2,None,No
BRW_1670,Anthony Moore,22,Female,Business,124459,2,LN_1670,1380681,24,10.74,Personal,0.0,698819.4730752697,64184.02002937663,On-Time,0,0,Fully Recovered,1,Calls,No
BRW_1671,Sarah Smith,26,Male,Self-Employed,42417,2,LN_1671,1349299,72,15.38,Auto,1969988.5213575664,809242.0754837459,28810.12795194356,On-Time,0,0,Pending,3,Emails,No
BRW_1672,Steven Davis,55,Male,Self-Employed,231568,2,LN_1672,973468,24,17.7,Home,1073568.0049048804,665396.5127459643,48458.52559259719,Delayed,4,144,Partially Recovered,4,None,No
BRW_1673,Michelle Williams,33,Female,Salaried,102261,4,LN_1673,935469,24,12.96,Home,1063502.1295645877,237566.01408931316,44456.32742701288,Delayed,3,95,Partially Recovered,4,Settlement Offer,No
BRW_1674,Daniel Jones,58,Male,Salaried,134037,2,LN_1674,1487662,60,16.24,Auto,1805088.7618570295,1062583.6670348279,36367.02947228199,On-Time,0,0,Partially Recovered,4,Calls,No
BRW_1675,Mark Thompson,28,Male,Salaried,133437,1,LN_1675,828539,24,15.36,Business,0.0,285030.74388276145,40314.93806575206,On-Time,0,0,Partially Recovered,0,Emails,No
BRW_1676,Michelle Harris,33,Male,Salaried,105827,3,LN_1676,1505610,72,6.8,Personal,0.0,1032062.3355475942,25524.804926277568,On-Time,0,0,Fully Recovered,3,Calls,No
BRW_1677,Robert Garcia,61,Female,Salaried,116903,1,LN_1677,669277,72,6.18,Home,945591.8964462744,567542.202646818,11148.808300232116,On-Time,0,0,Partially Recovered,4,Settlement Offer,No
BRW_1678,Joseph Jones,33,Female,Salaried,94851,1,LN_1678,184011,48,7.37,Home,189390.57123627476,50736.00463110151,4438.028786835148,Delayed,2,88,Fully Recovered,0,None,No
BRW_1679,David Lewis,54,Female,Salaried,218792,2,LN_1679,907332,24,15.03,Personal,0.0,742337.6122701353,44006.4210505331,On-Time,0,0,Pending,3,None,No
BRW_1680,Laura White,44,Male,Salaried,154318,3,LN_1680,1325501,48,12.35,Home,1956882.4675238985,757892.1140442451,35133.74233124479,On-Time,0,0,Partially Recovered,2,Calls,Yes
BRW_1681,Joseph Robinson,58,Female,Self-Employed,216606,1,LN_1681,1805862,12,12.22,Home,2003089.468045888,750594.2829094585,160634.56615266937,On-Time,0,0,Fully Recovered,0,Calls,No
BRW_1682,Michelle Brown,53,Female,Salaried,66300,0,LN_1682,575555,36,13.52,Personal,0.0,275287.8086837828,19537.192433478453,Delayed,3,112,Partially Recovered,0,Settlement Offer,Yes
BRW_1683,Laura Smith,33,Female,Salaried,41766,4,LN_1683,1277081,36,19.43,Auto,1885682.9290978643,206945.58717664267,47090.81737675437,On-Time,0,0,Partially Recovered,2,Calls,No
BRW_1684,Joseph White,43,Male,Self-Employed,168010,4,LN_1684,790326,48,5.1,Auto,818152.3819024139,653134.1384092722,18236.47215090567,Delayed,5,151,Pending,1,None,No
BRW_1685,Laura Rodriguez,37,Female,Salaried,246469,2,LN_1685,614454,24,9.74,Auto,714095.237996798,259175.1582739217,28280.255085925528,Delayed,3,107,Fully Recovered,1,Calls,No
BRW_1686,Matthew Jones,26,Female,Self-Employed,59157,4,LN_1686,1190570,12,13.76,Business,0.0,138192.73044871114,106763.45051136974,On-Time,0,0,Partially Recovered,0,Emails,No
BRW_1687,Charles Harris,42,Male,Salaried,127281,4,LN_1687,885830,24,7.25,Personal,0.0,432140.87399424275,39761.365540471736,Delayed,3,115,Pending,4,Settlement Offer,No
BRW_1688,Emily Anderson,59,Male,Business,155267,1,LN_1688,239516,24,14.72,Home,316433.6677262445,75185.35261679634,11581.490007309776,Delayed,3,112,Fully Recovered,0,Settlement Offer,No
BRW_1689,Robert Harris,35,Female,Salaried,101658,3,LN_1689,130733,72,18.02,Home,159333.77568882413,92271.55786270641,2983.209241976769,On-Time,0,0,Partially Recovered,0,Calls,No
BRW_1690,Sharon Garcia,46,Female,Salaried,248118,2,LN_1690,885730,24,14.05,Auto,953127.8800300134,764832.9436180211,42547.37564400814,On-Time,0,0,Pending,1,Settlement Offer,Yes
BRW_1691,Anthony King,28,Female,Self-Employed,139079,2,LN_1691,156388,60,6.49,Personal,0.0,133962.27420933192,3059.178322219384,Missed,2,66,Partially Recovered,1,Emails,No
BRW_1692,Joseph White,32,Male,Salaried,171907,4,LN_1692,1328255,36,19.12,Business,0.0,1062774.9014931496,48769.166931994325,On-Time,0,0,Fully Recovered,2,Emails,No
BRW_1693,Rebecca Davis,36,Male,Salaried,94131,3,LN_1693,1319549,60,7.37,Business,0.0,781865.5192495536,26359.614705539658,On-Time,0,0,Fully Recovered,0,Settlement Offer,No
BRW_1694,James Hernandez,55,Female,Business,153415,1,LN_1694,1702177,36,10.94,Home,2386253.8198608356,285244.13585165027,55678.7384044682,On-Time,0,0,Fully Recovered,0,Emails,No
BRW_1695,Stephanie Jackson,57,Male,Self-Employed,189689,0,LN_1695,1735032,12,16.33,Personal,0.0,467523.82925539295,157692.01639806034,Delayed,5,158,Partially Recovered,0,Settlement Offer,No
BRW_1696,Daniel Johnson,43,Male,Salaried,235609,2,LN_1696,1888966,24,17.52,Personal,0.0,688880.3102481071,93867.41503357432,Delayed,1,48,Pending,1,None,No
BRW_1697,William Walker,28,Female,Salaried,178871,0,LN_1697,770034,60,10.13,Personal,0.0,178981.06933233945,16410.245797524283,On-Time,0,0,Pending,2,None,No
BRW_1698,Laura Hall,44,Male,Salaried,232427,4,LN_1698,779537,24,16.0,Auto,956908.1517421302,211306.9742675754,38168.55628356599,On-Time,0,0,Fully Recovered,2,Emails,No
BRW_1699,Sarah Johnson,31,Male,Self-Employed,102839,3,LN_1699,1321578,60,8.52,Personal,0.0,962053.7558515342,27126.93724136066,Delayed,4,126,Fully Recovered,2,Emails,No
BRW_1700,Emily Johnson,31,Male,Salaried,34586,2,LN_1700,1763177,72,7.73,Auto,1765976.3727227258,1501296.094436518,30682.27813619282,On-Time,0,0,Fully Recovered,2,Emails,No
BRW_1701,Joseph King,48,Male,Business,107858,2,LN_1701,500735,24,13.96,Business,0.0,52096.65317727185,24032.27002207647,Missed,3,94,Pending,3,Emails,No
BRW_1702,Jane Robinson,59,Female,Business,150725,0,LN_1702,734344,24,16.95,Home,1010728.8681226048,254445.30551047507,36289.98994200163,Delayed,5,154,Partially Recovered,0,Emails,No
BRW_1703,Donald Taylor,37,Female,Salaried,69570,4,LN_1703,1599734,48,18.75,Business,0.0,218169.41835969276,47621.45221790732,Delayed,4,137,Fully Recovered,3,Emails,No
BRW_1704,Sharon Walker,31,Female,Salaried,59818,3,LN_1704,1461731,48,10.28,Business,0.0,481500.4066290489,37270.140177905734,On-Time,0,0,Partially Recovered,1,Settlement Offer,Yes
BRW_1705,David Davis,47,Female,Self-Employed,239899,1,LN_1705,1727265,24,7.51,Business,0.0,866501.682194604,77734.07572907873,Delayed,1,54,Fully Recovered,4,None,No
BRW_1706,Stephanie Rodriguez,55,Male,Self-Employed,110143,4,LN_1706,818815,60,15.95,Personal,0.0,682048.9141212635,19890.243333543032,Delayed,3,100,Partially Recovered,0,Calls,No
BRW_1707,James Anderson,21,Female,Business,232694,0,LN_1707,601871,24,9.3,Auto,756328.5634123983,297147.3311129406,27579.240367847746,Delayed,1,46,Partially Recovered,2,Calls,No
BRW_1708,Emma Clark,52,Female,Salaried,187653,1,LN_1708,201395,36,14.45,Auto,299517.4479991163,35311.09672587954,6927.30275170814,On-Time,0,0,Pending,0,Emails,No
BRW_1709,Michael Thompson,63,Female,Self-Employed,136308,4,LN_1709,1124090,72,17.23,Business,0.0,184863.3403751232,25151.135894202092,On-Time,0,0,Partially Recovered,2,None,No
BRW_1710,Robert Taylor,61,Female,Business,141534,0,LN_1710,1836781,48,6.79,Personal,0.0,391658.69419407396,43805.27191953992,On-Time,0,0,Partially Recovered,4,Settlement Offer,No
BRW_1711,Emily White,64,Male,Salaried,146127,4,LN_1711,369819,48,10.0,Business,0.0,58603.60739567671,9379.5652432548,Delayed,2,74,Partially Recovered,4,Settlement Offer,No
BRW_1712,Stephanie White,21,Female,Salaried,200787,3,LN_1712,1871335,36,18.46,Home,2654162.8887573187,414579.7487376472,68085.8525650252,Delayed,1,48,Partially Recovered,1,Calls,No
BRW_1713,Matthew Thompson,38,Male,Salaried,187403,0,LN_1713,902375,60,6.0,Personal,0.0,431669.7994940939,17445.436780117834,Delayed,1,41,Fully Recovered,4,Emails,No
BRW_1714,Rebecca Thompson,52,Male,Self-Employed,130852,0,LN_1714,309972,36,12.13,Auto,427430.7447559349,122617.15198484319,10314.762982408205,On-Time,0,0,Pending,2,Settlement Offer,No
BRW_1715,Rebecca Taylor,25,Female,Salaried,35194,1,LN_1715,1938387,36,16.61,Auto,2261198.1581677925,1403830.9777846865,68733.13496644453,On-Time,0,0,Pending,1,None,No
BRW_1716,Jessica Robinson,64,Male,Salaried,116718,3,LN_1716,472432,48,8.72,Personal,0.0,309699.6969129044,11693.779244828997,On-Time,0,0,Partially Recovered,1,Calls,Yes
